code,level,description_ar_derived,child_count,regulation_ids
842389,6,غيرها,1,REG-038
842410,6,آلات وأجهزة وأنظمة إطفاء الحرائق غير معباءة.,4,REG-062
842420,6,مسدسات رش مواد البناء وإن كانت بمحرك كهربائي,2,REG-019
842430,6,"""ـ آلات وأجهزة نفث البخار أو قذف الرمال، آلات وأجهزة مماثلة للرش بالنفث""",1,REG-019
842441,6,أجهزة رش المبيدات الحشرية,2,REG-019
842449,6,أجهزة رش المبيدات الحشرية,2,REG-019|REG-038
842482,6,أنظمة الري الكاملة بجميع أنواعها,3,REG-038
842489,6,غيرها,1,REG-019
842490,6,روؤس بلاستيكية لنفث السوائل بالضغط المتكرر عدا الداخلة في البند 9616,6,REG-019|REG-038|REG-062
842511,6,تعمل بمحرك كهربائي,1,REG-020
842519,6,غيرها,1,REG-020
842531,6,روافع ذات اسطوانات افقية ( ونشات ),2,REG-020
842539,6,غيرها,1,REG-020
842541,6,أجهزة رفع ثابتة للسيارات من الأنواع المستعملة في المرائب (كراجات),1,REG-020
842542,6,"""ـ ـ روافع (عفريتات) وآلات رفع أُخر، هيدروليكية""",1,REG-020
842549,6,غيرها,1,REG-020
842611,6,جسور رافعة متحركة على قواعد ثابتة,1,REG-020
842612,6,"""ـ ـ هياكل رفع وتنضيد  وحاملات رافعة للتنضيد متحركة """"على إطارات""""""",1,REG-020
842619,6,غيرها,1,REG-020
842620,6,روافع (كرين) برجية,1,REG-020
842630,6,روافع (كرين) بهياكل متحركة على خط حديدي,1,REG-020
842641,6,على إطارات,1,REG-020
842649,6,غيرها,1,REG-020
842691,6,مصممة للتركيب على مركبات تسـيرعلى الطرق,1,REG-020
842699,6,غيرها,1,REG-020
842710,6,رافعات شوكية,2,REG-020
842720,6,رافعات شوكية,2,REG-020
842790,6,عربات أُخر,1,REG-020
842810,6,مصعد (كرسي الدرج المتحرك للصعود والنزول) معد خصيصا لذوي الاحتياجات الخاصة,5,REG-020|REG-045
842820,6,"""ـ أجهزة رافعة وناقلة، تعمل بالهواء المضغوط""",1,REG-020
842831,6,مصممة خصيصاً للاستعمال تحت الأرض,1,REG-020
842832,6,"""ـ ـ غيرها، ذات قواديس""",1,REG-020
842833,6,"""ـ ـ غيرها، ذات سيور""",1,REG-033
842839,6,غيرها,1,REG-020
842840,6,سلالم الية,2,REG-033
842860,6,"""ـ ناقلات سلكية """" تليفريك""""، الرافعات  بمقاعد وأجهزة سحب المتزلجين؛ تركيبات آلية لسحب الناقلات الحبلية""",1,REG-013
842870,6,روبوتات صناعية أو أدوات الاستجابة النهائية ووحدات التحكم المصمّمة خصيصاً لها (قادرة على التعامل مع المتفجرات عالية الطاقة أو مقاومة لإشعاع),2,REG-038
842890,6,آلات وأجهزة آخر لرفع ونقل وتحريك ذوي الاحتياجات الخاصة,4,REG-020|REG-038
842911,6,بجنازير,1,REG-024
842919,6,غيرها,1,REG-024
842920,6,آلات تمهيد وتسوية,1,REG-024
842930,6,آلات كشط,1,REG-024
842940,6,الات دك,2,REG-024
842951,6,محملات ومحملات بمجارف أمامية,1,REG-024
842952,6,آلات ذات هيكل علوي دوار مدى دورانه360 درجة,1,REG-024
842959,6,غيرها,1,REG-024
843010,6,آلات غرز أو نزع الأوتاد,1,REG-024
843020,6,جارفات ونافخات الثلج,1,REG-024
843031,6,آلات تكسير الفحم أو الصخر ذاتية الدفع,2,REG-024
843039,6,آلات تكسير الفحم أو الصخر غير ذاتية الدفع,2,REG-024
843041,6,ذاتية الدفع,1,REG-024
843049,6,غيرها,1,REG-024
843050,6,آلات وأجهزة أُخر ذاتية الدفع,1,REG-024
843061,6,آلات وأجهزة دك أو تكتيل,1,REG-024
843069,6,منصات ثابتة للحفر والتنقيب واستخراج النفط والغاز,2,REG-024
843110,6,اسطوانات,4,REG-038
843120,6,منصات,4,REG-038
843131,6,أجزاء مقاومة للحريق معدة حصراً للاستعمال مع المصاعد أو الروافع ذات القواديس,4,REG-033|REG-045
843139,6,للممرات المتحركة,3,REG-033|REG-038
843141,6,قواديس,4,REG-024
843142,6,نصال الجرافات أو جرافات التسوية,1,REG-024
843143,6,مثاقب الحفر للآبار,2,REG-024
843149,6,غيرها,1,REG-024
843210,6,محاريث,1,REG-024
843221,6,آلات تفتيت كتل التربة ذات الأقراص,1,REG-024
843229,6,الات تقليب التربة,4,REG-024
843231,6,الات بذر مباشر دون أدوات حرث,3,REG-024
843239,6,غيرها من الات بذر,3,REG-024
843241,6,آلات فرش الأسمدة العضوية,1,REG-024
843242,6,الات توزيع المخصبات,1,REG-024
843280,6,الات تنقية الارض من الاحجار,4,REG-024
843290,6,نصال,5,REG-024
843311,6,بمحرك ذي أداة قص تدور بخط أفقي,1,REG-024
843319,6,غيرها,1,REG-024
843320,6,"""ـ قاصات أعشاب وحشائش أُخر، بما في ذلك قضبان القطع التي تركب على الجرار (تراكتور)""",1,REG-024
843330,6,أجهزة أخر لحصد الكلأ,1,REG-024
843340,6,"""ـ مكابس القش أو العلف، بما في ذلك مكابس جمع وحزم القش""",1,REG-024
843351,6,آلات حصد ودراس,1,REG-024
843352,6,آلات وأجهزة دراس أُخر,1,REG-024
843353,6,آلات جني وحصد الجذور أو الدرنات,1,REG-024
843359,6,غيرها,1,REG-024
843360,6,الات واجهزة لتنظيف البيض,7,REG-038
843390,6,نصال قاطعة,11,REG-024
843410,6,آلات حلب,1,REG-038
843420,6,اجهزة لتأمين تجانس قوام اللبن,4,REG-038
843490,6,القوالب,3,REG-038
843510,6,المعاصر,3,REG-060
843590,6,اسطوانات,2,REG-060
843610,6,آلات وأجهزة لتحضير الأغذية والعلف للحيوانات,1,REG-038
843621,6,الات واجهزة الحضانة ( الحضانات ),2,REG-038
843629,6,غيرها,1,REG-038
843680,6,أجهزة حاضنة للبكتيريا في المختبرات,4,REG-038
843691,6,لآلات وأجهزة تربية الطيور الداجنة أو أجهزة الحضانة والتفريخ,1,REG-038
843699,6,غيرها,1,REG-038
843710,6,الات واجهزة لتنظيف البذور,12,REG-038
843780,6,الات و أجهزة خلط,5,REG-038
843790,6,مناخل و غرابيل,3,REG-038
843810,6,المعاجن الالية,8,REG-038
843820,6,الات واجهزة قولبة,7,REG-038
843830,6,آلات استخراج العصير من قصب السكر أو من البنجر,4,REG-038
843840,6,آلات وأجهزة لصناعة البيرة (الجعة),1,REG-038
843850,6,الات الذبح,6,REG-019
843860,6,الات التقشير,5,REG-019
843880,6,الات ازالة قشور الاسماك و فصل الذيل واراس والزعانف الخ,5,REG-019|REG-038
843890,6,أجزاء,1,REG-038
843910,6,الات تقطيع,7,REG-018|REG-038
843920,6,الآت تحويل العجينة إلي صفائح,2,REG-018|REG-038
843930,6,الآت سحب و لف,6,REG-018|REG-038
843991,6,آلات وأجهزة صنع العجائن من مواد ليفية سليلوزية,1,REG-038
843999,6,لالات صنع الورق او الورق المقوى,2,REG-018
844010,6,الآت لطي الورق و الآت إحكام الطي,10,REG-038
844090,6,أجزاء,1,REG-038
844110,6,آلات وأجهزة قص,1,REG-038
844120,6,الات واجهزة صنع الاكياس أو الاكياس الصغيرة,2,REG-038
844130,6,الات واجهزة لصنع العلب ( الكراتين ),6,REG-038
844140,6,الات واجهزة لصنع الاكواب,5,REG-038
844180,6,آلات وأجهزة أُخر,1,REG-038
844190,6,أجزاء,1,REG-038
844230,6,آلات و أجهزة ومعدات,1,REG-038
844240,6,أجزاء لهذه الآلات والأجهزة و المعدات,1,REG-038
844250,6,ألواح اسطوانات  وغيرها من عناصر الطباعة,3,REG-038
844311,6,آلات وأجهزة لطباعة الأوفست تغذى بلفات ورق,1,REG-038
844312,6,آلات وأجهزة لطباعة الأوفست تغذى بصفائح الورق من النوع المستعمل في المكاتب (لايتجاوز قياس الصفحة 22 × 36 سم وهي غير مطوية),1,REG-038
844313,6,آلات وأجهزة أخر لطباعة الأوفست,1,REG-038
844314,6,"""ـ ـ آلات طباعة بالحروف تغذى بلفات ورق، باستثناء آلات الطباعة """"الفليكسوغرافية""""""",1,REG-038
844315,6,"""ـ ـ آلات طباعة بالحروف، عدا التي تغذى بلفات الورق ، باستثناء آلات الطباعة """"الفليكسوغرافية""",1,REG-038
844316,6,"""ـ ـ آلات الطباعة """"الفليكسوغرافية""""""",1,REG-038
844317,6,آلات طباعة بطريقة الحفر (جرافير),1,REG-038
844319,6,غيرها,1,REG-038
844331,6,"""ـ  ـ   آلات تقـوم بوظيفـــتين أو أكثر من مهام الطباعة أو تصوير المستندات أو الارسال بواسطة الفاكس، قابلة للتوصيل بأجهزة المعالجة الذاتية للبيانات او بالشبكة""",1,REG-007
844332,6,أجهزة نسخ  هاتفية (فاكس),6,REG-007
844339,6,آلات تصوير مستندات تعمل بالطريقة البصرية,3,REG-028
844391,6,اجهزة رفع الورق,6,REG-038
844399,6,ملقمات ذاتية للوثائق,4,REG-038
844400,6,الات تحويل المواد النسيجية الي شعيرات,5,REG-018|REG-038
844511,6,آلات ندف,1,REG-038
844512,6,آلات تمشيط الغزل,1,REG-038
844513,6,آلات سحب  أو تسليك الفتائل,1,REG-038
844519,6,غيرها,1,REG-038
844520,6,آلات غزل المواد النسجية,1,REG-038
844530,6,آلات زوي أوفتل الألياف النسجية,1,REG-038
844540,6,آلات لف الألياف النسجية (بما فيها الياف خيوط اللحمة)  وآلات تكبيب,1,REG-038
844590,6,الآت لف المواد الليفية أو الخيطية ووحدات التحكم المصممة خصيصاً لها (قادرة على لف أنابيب أسطوانية يتراوح قطرها الداخلي ما بين 75 و650 مم ويبلغ طولها 300 مم أو أكثر),2,REG-038
844610,6,لنسج أقمشة لايتجاوز عرضها 30 سم,1,REG-038
844621,6,مزودة بمحرك,1,REG-038
844629,6,غيرها,1,REG-038
844630,6,"""ـ لنسج أقمشة يتجاوز عرضها 30 سم، من الأنواع بدون مكوك""",1,REG-038
844711,6,لايتجاوز قطر اسطواناتها 165 مم,1,REG-038
844712,6,يتجاوز قطر اسطواناتها 165 مم,1,REG-038
844720,6,آلات تصنير مستقيمة؛ آلات تجميع بغرز التصنير,1,REG-038
844790,6,أنوال لصنع الشباك أو النسج الشبكية,7,REG-038
844811,6,اجهزة دوبي,6,REG-038
844819,6,غيرها,1,REG-038
844820,6,أجزاء ولوازم للآلات الداخلة في البند 8444 أو لآلاتها وأجهزتها المساعدة,1,REG-038
844831,6,لوازم كساوي الات الندف,1,REG-038
844832,6,"""ـ ـ لآلات تحضير الألياف النسجية، عدا كساوي آلات الندف""",1,REG-038
844833,6,مغازل واطارات مغازل وأجنحتها وحلقات دوارة أو زلاقة,1,REG-038
844839,6,لوازم التشكيل الدقيقة الخاصة بآلات لف الخيوط لإنشاء هياكل أو أغلفة رقيقة من المواد الليفية أو الخيطية,2,REG-038
844842,6,امشاط للانوال,3,REG-038
844849,6,غيرها,1,REG-038
844851,6,ثقالات وإبر وأصناف أُخر مما يستعمل في تشكيل الغرز,1,REG-038
844859,6,غيرها,1,REG-038
844900,6,الات واجهزة لصنع او تجهيز اللباد,4,REG-038
845011,6,آلات غسيل لاتزيد سعة كل منها من الغسيل الجاف عن 10 كلغ ذاتيه الحركه كلياً,1,REG-028
845012,6,"""ـ ـ آلات أُخر لاتزيد سعه كل منها من الغسيل الجاف عن 10 كلغ، مندمجه بأجهزة تجفيف تعمل بالطرد المركزي""",1,REG-028
845019,6,غيرها,1,REG-028
845020,6,آلات غسيل من الغسيل الجاف تزيد سعتها عن 10 كلج ولاتزيد عن 25 كلج,2,REG-028
845090,6,أجزاء,1,REG-028
845110,6,أجهزة تنظيف بالطريقة الجافة,1,REG-038
845121,6,لاتتجاوز سعة الواحدة منها 10 كلج من الغسيل الجاف,1,REG-028
845129,6,بسعة 10 كلج ولاتزيد عن 25 كلج,2,REG-028
845130,6,آلات ومكابس كي (بما فيها مكابس التثبيت الحراري),1,REG-028
845140,6,آلات غسل أو قصر أو صبغ,1,REG-038
845150,6,آلات تكبيب أو حل أو طي أو قص أو تسنين النسج,1,REG-038
845180,6,آلات وأجهزة أُخر,1,REG-038
845190,6,أجزاء,1,REG-038
845210,6,آلات خياطة منزلية,1,REG-038
845221,6,وحدات ذاتية الحركة,1,REG-038
845229,6,غيرها,1,REG-038
845230,6,إبرآلات الخياطة,1,REG-038
845290,6,اثاث لالآت الخياطة,4,REG-038
845310,6,الات واجهزة لتحضير الصلال,6,REG-038
845320,6,آلات وأجهزة لصنع أو تصليح أصناف الأحذية,1,REG-038
845380,6,آلات وأجهزة أُخر,1,REG-038
845390,6,أجزاء,1,REG-038
845410,6,أجهزة لتنقية وتحويل المعادن المصهورة,1,REG-038
845420,6,قوالب صب السبائك,2,REG-038
845430,6,أجهزة صب المعادن,1,REG-038
845490,6,أجزاء,1,REG-038
845510,6,آلات أنبوبية,1,REG-038
845521,6,"""ـ ـ آلات تجليخ  بـالـحـرارة، أو آلات تتجليخ بالحرارة وعلى البارد أيضاً""",1,REG-038
845522,6,آلات تجليخ على البارد,1,REG-038
845530,6,اسطوانات لآلات التجليخ,1,REG-038
845590,6,أجزاء أُخر,1,REG-038
845611,6,غيرها,1,REG-038
845612,6,تعمل بالحزم الضوئية أو الفوتونية الأُخر,1,REG-038
845620,6,تعمل بالموجات فوق الصوتية,1,REG-038
845630,6,آلات التفريغ الكهربائي اللاسلكية والتي لها محورا دوران كنتوريان أو أكثر,2,REG-038
845640,6,تعمل بطريقة قوس البلازما,1,REG-038
845650,6,الآت القطع التي تعمل بنفث الماء,1,REG-038
845690,6,تعمل بالطريقة الكيميائية الكهربائية,5,REG-038
845710,6,مراكز تشغيل آلي,1,REG-038
845720,6,آلات ذات محطة شغل مفردة,1,REG-038
845730,6,آلات ذات محطات شغل متعددة,1,REG-038
845811,6,آلات خراطة أفقية لها دقة تحديد للموضع أقل من 6 مايكرومتر,2,REG-038
845819,6,غيرها,1,REG-019
845891,6,آلات خراطة أخر لها دقة تحديد للموضع أقل من 6 مايكرومتر,2,REG-038
845899,6,غيرها,1,REG-019
845910,6,وحدات تشغيل بمزالق,1,REG-038
845921,6,ذات تحكم رقمي,1,REG-038
845929,6,غيرها,1,REG-019
845931,6,آلات التفريز لها درجة دقة تحديد للموضع أقل من 6 مايكرومتر,2,REG-038
845939,6,غيرها,1,REG-019
845941,6,ذات تحكم رقمي,1,REG-038
845949,6,غيرها,1,REG-019
845951,6,آلات التفريز لها شكل ركبة وذات درجة دقة تحديد للموضع أقل من 6 مايكرومتر,2,REG-038
845959,6,غيرها,1,REG-019
845961,6,ذات تحكم رقمي,1,REG-038
845969,6,غيرها,1,REG-019
845970,6,الات أخر للولبة الداخلية,2,REG-019
846012,6,آلات الشحذ والتشطيب مستوية السطح لها درجة دقة تحديد للموضع أقل من 4 مايكرومتر,2,REG-038
846019,6,غيرها,1,REG-019
846022,6,آلات شحذ لامركزية، ذات تحكم رقمي,1,REG-038
846023,6,آلات أخر لشحذ الأسطح الاسطوانية  ذات تحكم رقمي,1,REG-038
846024,6,غيرها، ذات تحكم رقمي,1,REG-038
846029,6,آلات الشحذ والتشطيب الأخر لها درجة دقة تحديد للموضع أقل من 4 مايكرومتر,2,REG-019|REG-038
846031,6,ذات تحكم رقمي,1,REG-038
846039,6,غيرها,1,REG-019
846040,6,الات تنعيم,2,REG-019
846090,6,غيرها,1,REG-019
846120,6,آلات مسح,1,REG-019
846130,6,آلات تفريض (بروش),1,REG-018
846140,6,الات قطع,3,REG-018
846150,6,الات نشر,2,REG-018
846190,6,غيرها,1,REG-019
846211,6,آلات لتشكيل القوالب المختومة (المغلقة),1,REG-038
846219,6,آلات لتشكيل المعادن بالتدفق او الدوران مزودة بثلاث بكرات أو أكثر,2,REG-038
846222,6,آلات لتشكيل الاشكال الخاصة (بروفيلات),1,REG-038
846223,6,مكابح المكابس ذات تحكم رقمي,1,REG-038
846224,6,آلات ثني الصفائح ذات تحكم رقمي,1,REG-038
846225,6,آلات تشكيل اللفات ذات تحكم رقمي,1,REG-038
846226,6,آلات أخر ذات تحكم رقمي للثني أو الطي أو التقويم أو التسوية,1,REG-038
846229,6,غيرها,1,REG-038
846232,6,خطوط الشق الطولي وخطوط التقطيع بأطوال معينة,1,REG-038
846233,6,آلات القص ذات تحكم رقمي,1,REG-038
846239,6,غيرها,1,REG-038
846242,6,ذات تحكم رقمي,1,REG-038
846249,6,غيرها,1,REG-038
846251,6,ذات تحكم رقمي,1,REG-038
846259,6,غيرها,1,REG-038
846261,6,مكابس هيدروليكية,1,REG-038
846262,6,مكابس آلية,1,REG-038
846263,6,مكابس سيرفو,1,REG-038
846269,6,غيرها,1,REG-038
846290,6,غيرها,1,REG-038
846310,6,مناضد سحب للقضبان و للانابيب,4,REG-038
846320,6,آلات لأعمـال اللولبـة بالتجليخ,1,REG-038
846330,6,آلات لشغل الأسلاك,1,REG-038
846390,6,غيرها,1,REG-038
846410,6,آلات نشر,1,REG-018
846420,6,الات شحذ,2,REG-018
846490,6,غيرها,1,REG-019
846510,6,"""ـ آلات يمكنها القيام بأنواع مختلفة من عمليات التشغيل الآلي، دون تغيير الأدوات العاملة أثناء هذه العمليات""",1,REG-038
846520,6,مراكز التشغيل الآلي,1,REG-038
846591,6,آلات نشر,1,REG-018
846592,6,الات مسح ( بالقطع),3,REG-018
846593,6,الات شحذ,3,REG-038
846594,6,الات ثني,4,REG-038
846595,6,الات ثقب,2,REG-038
846596,6,الات شق,3,REG-018
846599,6,غيرها,1,REG-018
846610,6,حوامل الأدوات العاملة ورؤوس اللقم ذاتية الفتح,1,REG-038
846620,6,مثبتات المشغولات,1,REG-038
846630,6,رؤوس تقسيم وغيرها من الملحقات الخاصة التي تركب على الالات,1,REG-038
846691,6,للآلات الداخلة في البند 8464,1,REG-019
846692,6,للآلات الداخلة في البند 8465,1,REG-019
846693,6,للآلات الداخلة في البند 8456,6,REG-019
846694,6,للآلات الداخلة في البند 8462,2,REG-019
846711,6,دوارة (وإن كانت طارقة),1,REG-019
846719,6,مثاقب,11,REG-019
846721,6,مثاقب من جميع الأنواع,1,REG-019
846722,6,مناشير,1,REG-019
846729,6,غيرها,1,REG-019
846781,6,مناشير ذات سلاسل,1,REG-019
846789,6,غيرها,1,REG-019
846791,6,للمناشير ذات السلاسل,1,REG-019
846792,6,للعدد التي تدار بالهواء المضغوط,1,REG-019
846799,6,غيرها,1,REG-019
846810,6,قصبات لحام توجه يدوياً,1,REG-012
846820,6,آلات وأجهزة أُخر تستعمل فيها الغازت,1,REG-012
846880,6,آلات وأجهزة أُخر,1,REG-038
846890,6,أجزاء,1,REG-038
847010,6,آلات حاسبة إلكترونية قادرة على العمل من دون مصدر طاقة كهربائي خارجي وآلات بحجم الجيب لتسجيل واسترجاع وعرض المعلومات ذات وظائف حاسبة,1,
847021,6,تتضمن أداة طابعة,1,REG-038
847029,6,غيرها,1,REG-038
847030,6,آلات حاسبة أُخر,1,REG-038
847050,6,نهاية طرفية للدفع الالكتروني,2,REG-007|REG-038
847090,6,آلات ختم الطوابع,3,REG-038
847130,6,كمبيوتر محمول,3,REG-007
847141,6,كمبيوتر مكتبي,2,REG-007
847149,6,"""ـ ـ غيرها، مقدمة بشكل أنظمة""",1,REG-007
847150,6,"""ـ وحدات معالجة ذاتية، غير تلك الداخلة في البند الفرعي 41 71 84  أو  49 71 84، سواء تضمنت أم لا في نفس البدن على واحد  أو أثنين من أنواع الوحدات التالية: وحدة تخزين (ذاكرة) أو وحدة إدخال أووحدة إخراج""",1,REG-007
847160,6,"الفأرة "" الماوس""",4,REG-007
847170,6,وحدات تخزين (ذاكرة),1,REG-007
847180,6,وحدات أُخر لآلات المعالجة الذاتية  للمعلومات,1,REG-007
847190,6,قارئات مغناطيسية أو بصرية,3,REG-007
847210,6,ألآت استنساخ,1,REG-007
847230,6,الات فرز المراسلات,8,REG-038
847290,6,آلات صرف التذاكر (عدا المشتملة عـلـى أجـهـزة حاسبة أو التي تعمل بوضع قطعة نقود الداخلة في البند 8470 ),12,REG-038
847321,6,للآلات الحاسبة الإليكترونية الداخلة في البند الفرعي  10 70 84  أو  21 70 84   أو  29 70 84,1,REG-038
847329,6,غيرها,1,REG-038
847330,6,أقراص ممغنطة (ديسك) لتنظيف وحدات تشغيل الديسك فى آلات المعالجة الذاتية للمعلومات,1,REG-038
847340,6,أجزاء ولوازم للآلات الداخلة في البند 8472,1,REG-038
847350,6,أجزاء ولوازم يمكن استخدامها على حد سواء مع الآلات الداخلة في بندين أو أكثر من البنود 8470 لغاية 8472,1,REG-038
847410,6,الات واجهزة فرز,5,REG-038
847420,6,آلات وأجهزة جرش أو سحق,1,REG-024
847431,6,خلاطات الخرسانة,2,REG-024
847432,6,آلات وأجهزة خلط المواد المعدنية بالقار,1,REG-038
847439,6,غيرها,1,REG-038
847480,6,آلات تكتيل,4,REG-038
847490,6,أجزاء,1,REG-038
847510,6,الات تجميع المصابيح الكهربائية أو الالكترونية,4,REG-038
847521,6,آلات صنع الألياف البصرية وأشكالها الأولية,1,REG-038
847529,6,الات صنع الزجاج,5,REG-038
847590,6,أجزاء,1,REG-038
847621,6,آلات البيع الداتي للمشروبات متضمنة اجهزة تسخين,2,REG-038
847629,6,غيرها,1,REG-038
847681,6,الات البيع الذاتي للماكولات متضمنة اجهزة تسخين أو تبريد,2,REG-038
847689,6,الات بيع الطوابع البريدية,4,REG-038
847690,6,أجزاء,1,REG-038
847710,6,آلات قولبة بالحقن,1,REG-038
847720,6,أجهزة تشكيل بالبثق,1,REG-038
847730,6,آلات قولبة بالنفخ,1,REG-038
847740,6,الات قولية بالتفريغ الهوائي,2,REG-038
847751,6,آلات قولبة او تلبيس الاطارات الخارجية الهوائية,2,REG-038
847759,6,غيرها,1,REG-038
847780,6,آلات لإحداث ثقوب لصمامات الأنابيب الداخلية الهوائية للإطارات,5,REG-038
847790,6,أجزاء,1,REG-038
847810,6,آلات وأجهزة,1,REG-038
847890,6,أجزاء,1,REG-038
847910,6,آلات ضبط مستوى شكل السطح والتسوية المستخدمة في انشاء الطرق,6,REG-024
847920,6,الات واجهزة لاستخلاص الشحوم أو الدهون أو الزيوت الحيوانية,4,REG-038
847930,6,مكابس لصنع ألواح الدقائق أو الجزيئات أو الواح الألياف من الخشب أو غيرها من المواد الليفية وآلات أُخر لمعالجة الخشب أو الفلين,1,REG-038
847940,6,آلات وأجهزة لصنع الحبال أو الأمراس,1,REG-038
847950,6,"""ـ انسان آلي صناعي (روبوت)، غير مذكور ولا داخل في مكان آخر""",1,REG-038
847960,6,مبـردات هــواء تعمــل بالتبخــير(مكيفـات  صحراوية),1,REG-028
847971,6,من الأنواع المستعملة في المطارات,1,REG-038
847979,6,غيرها,1,REG-038
847981,6,"""ـ ـ لمعالجة المعادن، بما في ذلك أجهزة لف وشائع الأسلاك الكهربائية""",1,REG-038
847982,6,الات واجهزة خلط أو عجن أو تحريك,4,REG-038
847983,6,غيرها,1,REG-038
847989,6,آلات وأجهزة لصناعة الصابون,21,REG-019|REG-028|REG-038
847990,6,غيرها من أجزاء,1,REG-038
848010,6,صناديق قولبة لصب المعادن,1,
848020,6,قواعد القوالب,1,
848030,6,من خشب أو حديد,5,
848041,6,للقولبة بالحقن أو بالضغط,1,
848049,6,غيرها,1,
848050,6,قوالب الزجاج,1,
848060,6,قوالب المواد المعدنية,1,
848071,6,للقولبة بالحقن أو بالضغط,1,
848079,6,غيرها,1,
848110,6,صمامات تخفيض الضغط,1,REG-051
848120,6,صمامات لأجهزة نقل الحركة التي تعمل هيدروليكياً بالزيت أوبالهواء المضغوط,1,REG-051
848130,6,صمامات بلسان أو صمامات الحجز (ضد الرجوع),1,REG-055
848140,6,صمامات الأمان أو الفائض,1,REG-055
848180,6,صمامات الأنابيب الهوائية للعجل,11,REG-026|REG-038|REG-051|REG-055|REG-056|REG-062
848190,6,أجزاء خلاط مياه,2,REG-056
848210,6,مدحرجات ذات كرات,1,REG-038
848220,6,"""ـ مدحرجات بدواليب مخروطية، بما فيها المخاريط والدواليب المخروطية المجمعة""",1,REG-038
848230,6,مدحرجات بدواليب بشكل كروي,1,REG-038
848240,6,مدحرجات بدواليب بشكل إبر، بما فيها مجموعات بدواليب بشكل أقفاص وإبر,1,REG-038
848250,6,مدحرجات أخر بدواليب إسطوانية ، بما فيها مجموعات بدواليب بشكل أقفاص وإبر,1,REG-038
848280,6,غيرها,1,REG-038
848291,6,"""ـ ـ كرات، دواليب بشكل إبر، ودواليب اسطوانية""",1,REG-038
848299,6,غيرها,1,REG-038
848310,6,أعمدة نقل الحركة (بما فيها أعمدة الكامات والأعمدة المرفقية),2,REG-038
848320,6,كراسي مشتملة على مدحرجات مندمجة على محامل ذات كرات ودواليب,1,REG-038
848330,6,كراسي غير مشتملة على مدحرجات كروية أو ذات دواليب ؛ سبائك مدحرجات أعمدة,1,REG-038
848340,6,تروس وعجلات الاحتكاك,7,REG-038
848350,6,طارات منظمة للحركة وبكرات مناولة للحركة بما فيها البكرات الحرة,1,REG-038
848360,6,"""ـ معشقات ووصلات مناولة لأعمدة الحركة، (بما فيها الوصلات المفصلية)""",1,REG-038
848390,6,عجلات بسيطة,4,REG-038
848410,6,فواصل وما يماثلها من ألواح معدنية متحدة بمادة أُخرى أو مؤلفة من طبقتين أو أكثر من معدن,1,REG-038
848420,6,غيرها من حوافظ آلية مانعة للتسرب,1,REG-038
848490,6,غيرها,1,REG-038
848510,6,بترسيب المعادن,1,REG-038
848520,6,بترسيب اللدائن أو المطاط,1,REG-038
848530,6,بترسيب الجبس أو الاسمنت أو الخزف أو الزجاج,1,REG-038
848580,6,غيرها,1,REG-038
848590,6,أجزاء,1,REG-038
848610,6,آلات تفريز بالحزم الأيونية المركزة لإنتاج أو إصلاح الأقنعة و الشبيكات للأشكال على أدوات شبه موصلة,5,REG-038
848620,6,أجهزة لحفر النماذج بالطريقة الجافة على المواد شبه الموصلة للكهرباء,10,REG-038
848630,6,أجهزة الحفر بالطريقة الرطبة,3,REG-038
848640,6,أجهزة إنتاج الرسومات والأشكال من النوع المستعمل في إنتاج الأقنعة أو الشبيكات من طبقات مطلية مقاومة للضوء,6,REG-038
848690,6,أجزاء أجهزة تثبيت القوالب وأجهزة لصق الأشرطة وأجهزة ربط الأسلاك لتجميع الرقائق شبه الموصلة,5,REG-038
848710,6,رفاصات ( مراوح ) للسفن,3,REG-038
848790,6,غيرها,1,REG-038
850110,6,محركات دوارة,2,REG-028
850120,6,محركات دوارة تتراوح قدرتها بين 750 وات و 375 كيلو وات,2,REG-028
850131,6,لا تزيد قدرتها عن 750 وات,1,REG-028
850132,6,تزيد قدرتها عن 750 وات ولا تتجاوز 75 كيلو وات KW,1,REG-028
850133,6,تزيد قدرتها عن 75 كيلو وات ولا تتجاوز 375 كيلو وات,1,REG-028
850134,6,تزيد قدرتها عن 375 كيلو وات,1,REG-028
850140,6,محركات أُخر ذات تيار متناوب آحادي الطور,1,REG-028
850151,6,لا تزيد قدرتها عن 750 وات,1,REG-028
850152,6,محركات ذات تيار متناوب، متعددة الأطوار لمضخات الحريق,2,REG-028
850153,6,محركات ذات تيار متناوب، متعددة الأطوار لمضخات الحريق تزيد قدرتها عن 75 كيلو وات و لا تتجاوز 375 كيلو وات.,4,REG-028
850161,6,لا تزيد قدرتها عن 75 كيلو فولت أمبير (KVA),1,REG-028
850162,6,تزيد قدرتها عن 75 كيلو فولت أمبير ولا تتجاوز375 كيلو فولت أمبير (KVA),1,REG-028
850163,6,تزيد قدرتها عن 375 كيلو فولت أمبير (KVA) ولا تتجاوز 750 كيلو فولت أمبير (KVA),1,REG-028
850164,6,تزيد قدرتها عن 750 كيلو فولت أمبير (KVA),1,REG-028
850171,6,لا تزيد قدرتها عن 50 وات,1,REG-028
850172,6,تزيد قدرتها عن 50 وات,1,REG-028
850180,6,مولدات ضوئية فولتائية ذات تيار متناوب,1,REG-028
